tweet,Mind reading,Labelling,Fortune telling,Overgeneralising,Emotional Reasoning,Personalising,Shoulds and Musts,words count,polarity,subjectivity,Depressed
i will never be happy or feel again,0.667,0.607,0.289,0.458,0.602,0.637,0.603,8,0.8,1.0,1
27yr survivor,0.763,0.72,0.809,0.772,0.864,0.828,0.739,2,0.0,0.0,1
people are sharing on twitter and it is powerful stuff,0.813,0.86,0.784,0.808,0.787,0.774,0.85,10,0.3,1.0,1
pretending everything is normal when am actually hanging on by a thread,0.561,0.762,0.677,0.701,0.745,0.764,0.636,12,0.075,0.37499999999999994,1
27yr survivor,0.763,0.72,0.809,0.772,0.864,0.828,0.739,2,0.0,0.0,1
27yr survivor,0.763,0.72,0.809,0.772,0.864,0.828,0.739,2,0.0,0.0,1
27yr survivor,0.763,0.72,0.809,0.772,0.864,0.828,0.739,2,0.0,0.0,1
having low expectations of everything so i do not cancel plans out of fear of disappointment,0.48,0.686,0.589,0.705,0.55,0.657,0.443,16,-0.3,0.35,1
27yr survivor,0.763,0.72,0.809,0.772,0.864,0.828,0.739,2,0.0,0.0,1
not looking after my body or mind lack of hygiene not eating isolating myself hurting self blaming myself etc,0.437,0.658,0.662,0.552,0.496,0.542,0.532,19,0.0,0.0,1
27yr survivor,0.763,0.72,0.809,0.772,0.864,0.828,0.739,2,0.0,0.0,1
feeling like i should not even be tweeting about depression cause am not depressed but doctors say otherwise,0.553,0.809,0.79,0.827,0.622,0.659,0.387,18,0.0,0.0,1
warped view of time and places feeling like my life is a movie and buildings and landscapes are film sets,0.843,0.839,0.799,0.76,0.795,0.806,0.854,20,0.0,0.0,1
constant need to be affirmed told am loved or i feel like am not but will not believe people s affirmations anyway,0.491,0.813,0.599,0.659,0.596,0.737,0.435,22,0.35,0.5666666666666667,1
constantly thinking about past relationships and friendships replaying moments where i messed up even small mistakes,0.714,0.796,0.66,0.59,0.649,0.703,0.628,16,-0.16666666666666666,0.3277777777777778,1
people are sharing on twitter and it is powerful stuff,0.813,0.86,0.784,0.808,0.787,0.774,0.85,10,0.3,1.0,1
someone has got it worse than me i can not complain,0.465,0.443,0.477,0.452,0.341,0.444,0.548,11,-0.4,0.6,1
27yr survivor,0.763,0.72,0.809,0.772,0.864,0.828,0.739,2,0.0,0.0,1
constantly having strong empathy for others but hating myself,0.376,0.588,0.607,0.599,0.425,0.516,0.542,9,0.21666666666666665,0.5333333333333333,1
this most of the time,0.811,0.749,0.716,0.632,0.777,0.497,0.645,5,0.5,0.5,1
taking sleeping pills when i get too happy and annoy myself,0.59,0.718,0.574,0.772,0.576,0.692,0.709,11,0.8,1.0,1
for past year 27yr survivor,0.807,0.76,0.805,0.818,0.912,0.877,0.819,5,-0.25,0.25,1
a smile on my face and a reply of am fine,0.729,0.662,0.626,0.655,0.903,0.598,0.608,11,0.35833333333333334,0.3,1
people with use to shed light on,0.893,0.848,0.769,0.886,0.9,0.66,0.754,7,0.4,0.7,1
past year 27yr survivor,0.785,0.736,0.813,0.809,0.887,0.866,0.797,4,-0.25,0.25,1
am standoffish am negative am tired in reality i want human connection as much as the next person,0.419,0.571,0.619,0.633,0.522,0.577,0.568,18,-0.09999999999999999,0.28,1
picking up an extra shift at work so i have less time to think and risk putting off working on my art,0.668,0.829,0.807,0.742,0.612,0.618,0.75,22,-0.08333333333333333,0.08333333333333334,1
is a great hashtag if you have not already speak out about yours and end the stigma,0.6,0.749,0.697,0.594,0.615,0.725,0.603,17,0.8,0.75,1
thinking everybody i love just pretends to like me and am actually a huge pain in the ass for every single person,0.36,0.611,0.453,0.682,0.424,0.521,0.74,22,0.27619047619047626,0.5714285714285714,1
viral hashtag sheds light on what,0.943,0.865,0.887,0.858,0.872,0.773,0.864,6,0.4,0.7,1
https t co fnvcav6swy mhm2016 dailywellness mentalillnessfeelslike endstigma hope mydepressionlookslike https t co fbmenlvyau,0.816,0.823,0.723,0.743,0.847,0.692,0.633,14,0.0,0.0,1
kondisi seseorang seperti depresi bisa dituangkan dalam media sosial seperti tagar di,0.866,0.869,0.868,0.811,0.926,0.808,0.721,12,0.0,0.0,1
kondisi seseorang seperti depresi bisa dituangkan dalam media sosial seperti tagar di twitter,0.955,0.861,0.877,0.823,0.961,0.868,0.765,13,0.0,0.0,1
kondisi seseorang seperti depresi bisa dituangkan dalam media sosial seperti tagar di twitter,0.955,0.861,0.877,0.823,0.961,0.868,0.765,13,0.0,0.0,1
when you always being patient and smile but feels destroyed inside,0.498,0.676,0.646,0.752,0.613,0.671,0.607,11,0.3,0.1,1
kondisi seseorang seperti depresi bisa dituangkan dalam media sosial seperti tagar di,0.866,0.869,0.868,0.811,0.926,0.808,0.721,12,0.0,0.0,1
nothing you can not see it but you can feel it,0.616,0.766,0.693,0.714,0.738,0.633,0.6,11,0.0,0.0,1
feeling alone in a life full of people wanting to be alone yet wanting to be nurtured thought of reached out to,0.563,0.694,0.654,0.703,0.519,0.656,0.602,22,0.35,0.55,1
kondisi seseorang seperti depresi bisa dituangkan dalam media sosial seperti tagar di,0.866,0.869,0.868,0.811,0.926,0.808,0.721,12,0.0,0.0,1
everyday is just another routine living life to my fullest but it is empty cheers,0.713,0.694,0.594,0.635,0.771,0.606,0.652,15,-0.15000000000000002,0.55,1
kondisi seseorang seperti depresi bisa dituangkan dalam media sosial seperti tagar di,0.866,0.869,0.868,0.811,0.926,0.808,0.721,12,0.0,0.0,1
someday i will trust that my friends are my friends,0.78,0.835,0.729,0.982,0.857,0.672,0.662,10,0.0,0.0,1
new lets have a talk about mental health,0.848,0.868,0.956,0.898,0.91,0.812,0.753,8,0.018181818181818174,0.32727272727272727,1
it s hardest when i have forgotten that this happens to me and so i don t know what it is,0.467,0.607,0.593,0.57,0.617,0.573,0.554,21,0.0,0.0,1
love is not love that is one of the things that scare me the most,0.384,0.54,0.507,0.562,0.409,0.553,0.414,15,0.25,0.5666666666666667,1
everyone telling me am just too sensitive or am crazy leaving me to deal with my emotions alone,0.487,0.541,0.65,0.457,0.522,0.637,0.534,18,-0.25,0.9,1
having anxiety because i do not have control of my emotions feeling like am a failure,0.436,0.459,0.484,0.565,0.321,0.567,0.517,16,-0.3166666666666667,0.3,1
being stuck in the bed because am emotionally drained from people that constantly put me down,0.469,0.677,0.693,0.602,0.491,0.481,0.724,16,-0.051851851851851864,0.4240740740740741,1
me locking myself in the bathroom to break down because the pressure of life is too heavy to hold on my shoulders,0.643,0.764,0.647,0.638,0.571,0.569,0.705,22,-0.1777777777777778,0.3944444444444445,1
an anger but can not angry to them too many lol so really need a place to share what i thought,0.458,0.677,0.763,0.579,0.575,0.733,0.524,21,0.21000000000000002,0.52,1
being afraid to talk to the people that matter about my feelings because am scared of making them angry with me,0.352,0.692,0.578,0.579,0.423,0.536,0.52,21,-0.55,0.95,1
it is so sad when i see this hashtag and suffer majority of this thread wow,0.427,0.568,0.593,0.53,0.325,0.402,0.786,16,-0.2,1.0,1
being so used to being miserable and making it work for me that it looks like nothing is,0.491,0.551,0.633,0.542,0.463,0.545,0.666,18,-1.0,1.0,1
not getting out of bed feeling alone tired convincing myself am ok so i do not break down infront of people,0.628,0.75,0.704,0.741,0.459,0.762,0.489,21,0.1111111111111111,0.6222222222222222,1
perfectly fine during the day and then going home and second guessing everything i did and said all day,0.828,0.839,0.567,0.704,0.805,0.644,0.55,19,0.20833333333333334,0.25,1
we all get through this,0.9,0.888,0.449,0.765,0.898,0.38,0.436,5,0.0,0.0,1
pulling away from socialising in case anyone asks how i am and cracks the mask yet longing for someone to listen,0.462,0.779,0.573,0.539,0.601,0.6,0.602,21,0.0,0.0,1
nothing it is invisible i will not let you see it while i smile and act normal am screaming and crying inside,0.521,0.654,0.57,0.512,0.622,0.637,0.655,22,0.08333333333333331,0.44999999999999996,1
constantly wanting to not exist but caring too much about my loved ones to follow through with taking my life,0.461,0.711,0.492,0.609,0.501,0.576,0.51,20,0.3,0.4444444444444445,1
the seams in the fabirc of my reality loose,0.757,0.772,0.754,0.639,0.811,0.648,0.728,9,-0.07692307692307693,0.2692307692307692,1
getting a shower and out of bed before my 10y gets home from school,0.979,0.968,0.866,0.835,0.791,0.788,0.859,14,0.0,0.0,1
extreme neediness and contradiction loss of interest and isolation a closed jaw and pent up emotion,0.465,0.524,0.469,0.474,0.356,0.593,0.554,16,-0.1125,0.55,1
nothing there is nothing to talk about am good am good,0.683,0.528,0.645,0.436,0.831,0.799,0.591,11,0.7,0.6000000000000001,1
i encourage others but i still doubt myself,0.478,0.686,0.622,0.656,0.617,0.724,0.499,8,0.0,0.0,1
an inner battle to win regardless of what i feel or not feel i must continue,0.668,0.814,0.557,0.618,0.62,0.766,0.477,16,0.4,0.2833333333333333,1
taking care of everyone else s needs efficiently and having no energy or motivation left over for mine,0.706,0.734,0.634,0.627,0.698,0.64,0.666,18,0.0,0.0,1
picking myself up and creating who i am because i know no one is coming to save me you must save yourself,0.719,0.896,0.669,0.723,0.736,0.595,0.579,22,0.0,0.0,1
staring at a paid concert ticket in my hand and being unable to summon the energy to shower and drive to the event,0.717,0.822,0.655,0.8,0.731,0.642,0.81,23,-0.5,0.5,1
a dark huge endless void that is slowly getting full of sadness and loneliness it makes me feel less than everyone,0.476,0.56,0.567,0.437,0.374,0.537,0.771,21,0.0013888888888888978,0.5111111111111112,1
everyone saying just be happy it is that easy,0.788,0.774,0.609,0.731,0.956,0.612,0.592,9,0.6166666666666667,0.9166666666666667,1
shyness or meaningless chatter i do not share much cause not many care except cat pics those are always liked,0.59,0.749,0.679,0.822,0.746,0.761,0.69,20,0.012499999999999983,0.625,1
the color purple a fresh bruise my sluggish soul feels as if it is been squeezed too tight then left to perish,0.715,0.763,0.738,0.755,0.7,0.724,0.773,22,0.04047619047619047,0.2619047619047619,1
why the hashtag is so important,0.734,0.758,0.813,0.784,0.629,0.797,0.681,6,0.4,1.0,1
why the hashtag is so important,0.734,0.758,0.813,0.784,0.629,0.797,0.681,6,0.4,1.0,1
pretending to be ok so i do not make my loved ones feel uncomfortable or like they have to feel sorry for me,0.452,0.667,0.71,0.781,0.58,0.663,0.399,23,0.04999999999999999,0.825,1
time spent compensating instead of working or creating,0.688,0.761,0.796,0.682,0.756,0.751,0.776,8,-0.1,0.1,1
last week s challenge was extended what is your journey,0.896,0.931,0.756,0.726,0.745,0.661,0.771,10,0.0,0.06666666666666667,1
what does look like for many it is the second face a battle hidden by a smile,0.684,0.841,0.652,0.857,0.77,0.798,0.751,17,0.15833333333333333,0.2333333333333333,1
share what in our private community join now,0.958,0.929,0.865,0.942,0.956,0.686,0.748,8,0.0,0.375,1
multiple pills at only sixteen depression,0.882,0.83,0.977,0.886,0.973,0.897,0.829,6,0.0,0.5,1
a self fulfilling prophecy featuring broken mirrors and lemon cookies,0.779,0.823,0.837,0.845,0.781,0.8,0.788,10,-0.4,0.4,1
reading through tweets so much vulnerability so much truth let us heal,0.661,0.798,0.772,0.752,0.787,0.713,0.696,12,0.2,0.2,1
getting a dog to ease the pain and thoughts of suicide,0.769,0.868,0.892,0.84,0.768,0.731,0.721,11,0.0,0.0,1
feeling down hey guess what pal you know who else was depressed is stephen spielberg and he even made et cute alien,0.659,0.764,0.831,0.784,0.677,0.716,0.839,22,0.03148148148148148,0.6796296296296296,1
can you tell am crying on the inside,0.705,0.719,0.711,0.651,0.669,0.643,0.812,8,-0.2,0.6,1
really great collection hashtag used to spread awareness and fight stigma via,0.762,0.832,0.776,0.775,0.727,0.728,0.724,12,0.8,0.75,1
high functioning hard working on the outside and lethargy self loathing and exhaustion on the inside,0.638,0.594,0.707,0.623,0.472,0.547,0.621,16,-0.043888888888888894,0.3772222222222222,1
using humor to cover up the fact that im so miserable every single day,0.506,0.524,0.52,0.547,0.471,0.489,0.742,14,-0.5357142857142857,0.6071428571428571,1
dark endless empty broken the worst comfortable,0.554,0.545,0.485,0.436,0.424,0.431,0.785,7,-0.22916666666666666,0.6416666666666666,1
not acknowledging symptoms due to a fear of being considered weak,0.421,0.587,0.431,0.593,0.386,0.628,0.54,11,-0.25,0.5,1
something being wrong but idk what it is and keeping all my emotions to myself cause nobody understands me,0.337,0.575,0.591,0.504,0.509,0.632,0.534,19,-0.5,0.9,1
a happy nerd at a convention because i got really good at hiding how i feel even in public,0.602,0.751,0.516,0.661,0.62,0.704,0.71,19,0.5,0.5555555555555556,1
not having enough confidence to do the things that am passionate about have been with it so long the poker face is,0.532,0.703,0.631,0.563,0.52,0.618,0.587,22,-0.03333333333333333,0.5833333333333334,1
twitter users raise depression awareness with hashtag,0.864,0.952,0.826,0.928,0.859,0.858,0.94,7,0.0,0.0,1
the campaign shows us how mental illness take an emotional toll,0.797,0.733,0.776,0.673,0.574,0.668,0.757,11,-0.05,0.42500000000000004,1
a smile and saying everything is going great because i do not want to face everything that is going on,0.442,0.693,0.595,0.624,0.592,0.62,0.546,20,0.55,0.425,1
mydepressionlookslike taking care of my sick husband and daughter while letting myself fall off a cliff,0.679,0.789,0.745,0.756,0.745,0.645,0.881,16,-0.7142857142857143,0.8571428571428571,1
you are not depressed you are just tired,0.598,0.715,0.808,0.83,0.788,0.851,0.648,8,-0.4,0.7,1
me hurting myself inevitably taking the pain away from inside thinking am worthless and unloved,0.416,0.462,0.499,0.439,0.42,0.426,0.628,15,-0.4,0.95,1
nothing because am good at hiding it and i suffer in silence with internal screams and never ending cries,0.501,0.656,0.736,0.581,0.591,0.603,0.642,19,0.35,0.30000000000000004,1
isolating myself from society laying in bed all day and let us get this straight am not just tired in depressed,0.602,0.797,0.729,0.643,0.483,0.584,0.722,21,-0.1,0.55,1
panic attacks are more frequent and severe these days when will it all be normal,0.775,0.71,0.558,0.561,0.466,0.581,0.649,15,0.25,0.48333333333333334,1
and the worst thing is that you dont know why you have it because your life was happy but equally i deserve it,0.538,0.647,0.553,0.763,0.542,0.605,0.554,23,-0.06666666666666665,0.75,1
retweeted mortemer being so exhausted mentally and physically that i can not get out of bed,0.681,0.673,0.675,0.635,0.558,0.586,0.722,16,-0.16666666666666666,0.34761904761904755,1
retweeted well and good has been showing how the condition is not,0.643,0.697,0.792,0.715,0.768,0.736,0.646,12,0.7,0.6000000000000001,1
retweeted the good men project hashtag used to spread awareness and,0.959,0.923,0.892,0.998,0.883,0.767,0.806,11,0.7,0.6000000000000001,1
retweeted paradigm malibu twitter users share their emotional stories,0.809,0.944,0.831,0.893,0.805,0.838,0.839,9,0.0,0.65,1
